t1,x,t2,y
1.25E-02,3.48000002,1.25E-02,1.92
1.25E-02,3.48000002,1.25E-02,1.9599999
1.25E-02,3.48000002,1.25E-02,1.92
1.26E-02,3.48000002,1.26E-02,1.92
1.26E-02,3.48000002,1.26E-02,1.92
1.26E-02,3.48000002,1.26E-02,1.92
1.26E-02,3.48000002,1.26E-02,1.92
1.26E-02,3.48000002,1.26E-02,1.88
1.27E-02,3.48000002,1.27E-02,1.92
1.27E-02,3.51999998,1.27E-02,1.88
1.27E-02,3.48000002,1.27E-02,1.88
1.27E-02,3.48000002,1.27E-02,1.92
1.27E-02,3.51999998,1.27E-02,1.88
1.28E-02,3.48000002,1.28E-02,1.92
1.28E-02,3.51999998,1.28E-02,1.88
1.28E-02,3.51999998,1.28E-02,1.8399999
1.28E-02,3.55999994,1.28E-02,1.8399999
1.28E-02,3.55999994,1.28E-02,1.8399999
1.29E-02,3.51999998,1.29E-02,1.88
1.29E-02,3.51999998,1.29E-02,1.8399999
1.29E-02,3.51999998,1.29E-02,1.88
1.29E-02,3.51999998,1.29E-02,1.8
1.29E-02,3.51999998,1.29E-02,1.8399999
1.30E-02,3.55999994,1.30E-02,1.8
1.30E-02,3.55999994,1.30E-02,1.8399999
1.30E-02,3.55999994,1.30E-02,1.8399999
1.30E-02,3.55999994,1.30E-02,1.8
1.30E-02,3.51999998,1.30E-02,1.8
1.31E-02,3.55999994,1.31E-02,1.8
1.31E-02,3.55999994,1.31E-02,1.8
1.31E-02,3.55999994,1.31E-02,1.8
1.31E-02,3.55999994,1.31E-02,1.8
1.31E-02,3.55999994,1.31E-02,1.8
1.32E-02,3.55999994,1.32E-02,1.76
1.32E-02,3.5999999,1.32E-02,1.76
1.32E-02,3.51999998,1.32E-02,1.76
1.32E-02,3.55999994,1.32E-02,1.76
1.32E-02,3.5999999,1.32E-02,1.76
1.33E-02,3.55999994,1.33E-02,1.76
1.33E-02,3.5999999,1.33E-02,1.76
1.33E-02,3.5999999,1.33E-02,1.7199999
1.33E-02,3.5999999,1.33E-02,1.76
1.33E-02,3.55999994,1.33E-02,1.7199999
1.34E-02,3.55999994,1.34E-02,1.76
1.34E-02,3.5999999,1.34E-02,1.7199999
1.34E-02,3.5999999,1.34E-02,1.6799999
1.34E-02,3.63999987,1.34E-02,1.7199999
1.34E-02,3.63999987,1.34E-02,1.7199999
1.35E-02,3.5999999,1.35E-02,1.7199999
1.35E-02,3.5999999,1.35E-02,1.7199999
1.35E-02,3.5999999,1.35E-02,1.7199999
1.35E-02,3.5999999,1.35E-02,1.76
1.35E-02,3.63999987,1.35E-02,1.7199999
1.36E-02,3.63999987,1.36E-02,1.7199999
1.36E-02,3.63999987,1.36E-02,1.7199999
1.36E-02,3.63999987,1.36E-02,1.7199999
1.36E-02,3.63999987,1.36E-02,1.7199999
1.36E-02,3.63999987,1.36E-02,1.76
1.37E-02,3.63999987,1.37E-02,1.7199999
1.37E-02,3.67999983,1.37E-02,1.7199999
1.37E-02,3.5999999,1.37E-02,1.7199999
1.37E-02,3.63999987,1.37E-02,1.76
1.37E-02,3.67999983,1.37E-02,1.7199999
1.38E-02,3.67999983,1.38E-02,1.76
1.38E-02,3.63999987,1.38E-02,1.76
1.38E-02,3.67999983,1.38E-02,1.7199999
1.38E-02,3.63999987,1.38E-02,1.76
1.38E-02,3.72000003,1.38E-02,1.76
1.39E-02,3.67999983,1.39E-02,1.76
1.39E-02,3.67999983,1.39E-02,1.76
1.39E-02,3.72000003,1.39E-02,1.76
1.39E-02,3.67999983,1.39E-02,1.76
1.39E-02,3.67999983,1.39E-02,1.76
1.40E-02,3.67999983,1.40E-02,1.8
1.40E-02,3.67999983,1.40E-02,1.8
1.40E-02,3.67999983,1.40E-02,1.8
1.40E-02,3.72000003,1.40E-02,1.8
1.40E-02,3.72000003,1.40E-02,1.8
1.41E-02,3.72000003,1.41E-02,1.8399999
1.41E-02,3.67999983,1.41E-02,1.8399999
1.41E-02,3.67999983,1.41E-02,1.8399999
1.41E-02,3.72000003,1.41E-02,1.88
1.41E-02,3.72000003,1.41E-02,1.88
1.42E-02,3.72000003,1.42E-02,1.88
1.42E-02,3.72000003,1.42E-02,1.88
1.42E-02,3.75999999,1.42E-02,1.92
1.42E-02,3.75999999,1.42E-02,1.92
1.42E-02,3.72000003,1.42E-02,1.92
1.43E-02,3.72000003,1.43E-02,2
1.43E-02,3.72000003,1.43E-02,1.9599999
1.43E-02,3.75999999,1.43E-02,2
1.43E-02,3.72000003,1.43E-02,2
1.43E-02,3.75999999,1.43E-02,2
1.44E-02,3.75999999,1.44E-02,2
1.44E-02,3.75999999,1.44E-02,2.04
1.44E-02,3.75999999,1.44E-02,2.0799999
1.44E-02,3.75999999,1.44E-02,2.0799999
1.44E-02,3.72000003,1.44E-02,2.1199999
1.45E-02,3.75999999,1.45E-02,2.1199999
1.45E-02,3.79999995,1.45E-02,2.1199999
1.45E-02,3.75999999,1.45E-02,2.1599998
1.45E-02,3.75999999,1.45E-02,2.1599998
1.45E-02,3.75999999,1.45E-02,2.2
1.46E-02,3.75999999,1.46E-02,2.2
1.46E-02,3.75999999,1.46E-02,2.24
1.46E-02,3.75999999,1.46E-02,2.24
1.46E-02,3.75999999,1.46E-02,2.28
1.46E-02,3.79999995,1.46E-02,2.24
1.47E-02,3.75999999,1.47E-02,2.3199999
1.47E-02,3.79999995,1.47E-02,2.3199999
1.47E-02,3.79999995,1.47E-02,2.3199999
1.47E-02,3.79999995,1.47E-02,2.3599999
1.47E-02,3.79999995,1.47E-02,2.3999999
1.48E-02,3.79999995,1.48E-02,2.3999999
1.48E-02,3.79999995,1.48E-02,2.3999999
1.48E-02,3.79999995,1.48E-02,2.4400001
1.48E-02,3.79999995,1.48E-02,2.4400001
1.48E-02,3.83999991,1.48E-02,2.48
1.49E-02,3.79999995,1.49E-02,2.52
1.49E-02,3.79999995,1.49E-02,2.52
1.49E-02,3.83999991,1.49E-02,2.52
1.49E-02,3.79999995,1.49E-02,2.5599999
1.49E-02,3.75999999,1.49E-02,2.5999999
1.50E-02,3.79999995,1.50E-02,2.5599999
1.50E-02,3.87999988,1.50E-02,2.5599999
1.50E-02,3.83999991,1.50E-02,2.6399999
1.50E-02,3.83999991,1.50E-02,2.6399999
1.50E-02,3.83999991,1.50E-02,2.6799998
1.51E-02,3.83999991,1.51E-02,2.6799998
1.51E-02,3.87999988,1.51E-02,2.6799998
1.51E-02,3.87999988,1.51E-02,2.72000003
1.51E-02,3.87999988,1.51E-02,2.75999999
1.51E-02,3.83999991,1.51E-02,2.75999999
1.52E-02,3.79999995,1.52E-02,2.79999995
1.52E-02,3.87999988,1.52E-02,2.79999995
1.52E-02,3.83999991,1.52E-02,2.79999995
1.52E-02,3.87999988,1.52E-02,2.79999995
1.52E-02,3.83999991,1.52E-02,2.83999991
1.53E-02,3.87999988,1.53E-02,2.83999991
1.53E-02,3.87999988,1.53E-02,2.87999988
1.53E-02,3.87999988,1.53E-02,2.87999988
1.53E-02,3.87999988,1.53E-02,2.87999988
1.53E-02,3.87999988,1.53E-02,2.87999988
1.54E-02,3.87999988,1.54E-02,2.91999984
1.54E-02,3.91999984,1.54E-02,2.91999984
1.54E-02,3.87999988,1.54E-02,2.91999984
1.54E-02,3.91999984,1.54E-02,2.96000004
1.54E-02,3.87999988,1.54E-02,2.96000004
1.55E-02,3.91999984,1.55E-02,2.96000004
1.55E-02,3.87999988,1.55E-02,3
1.55E-02,3.87999988,1.55E-02,3
1.55E-02,3.91999984,1.55E-02,3
1.55E-02,3.91999984,1.55E-02,3.03999996
1.56E-02,3.87999988,1.56E-02,3.03999996
1.56E-02,3.87999988,1.56E-02,3.03999996
1.56E-02,3.87999988,1.56E-02,3.03999996
1.56E-02,3.91999984,1.56E-02,3.03999996
1.56E-02,3.91999984,1.56E-02,3.03999996
1.57E-02,3.91999984,1.57E-02,3
1.57E-02,3.9599998,1.57E-02,3
1.57E-02,4,1.57E-02,3
1.57E-02,3.91999984,1.57E-02,3.03999996
1.57E-02,3.9599998,1.57E-02,3.03999996
1.58E-02,3.9599998,1.58E-02,3.03999996
1.58E-02,3.9599998,1.58E-02,3.03999996
1.58E-02,4,1.58E-02,3.03999996
1.58E-02,3.9599998,1.58E-02,3.03999996
1.58E-02,3.9599998,1.58E-02,3.03999996
1.59E-02,3.9599998,1.59E-02,3.03999996
1.59E-02,3.9599998,1.59E-02,3.03999996
1.59E-02,3.9599998,1.59E-02,3.07999992
1.59E-02,3.9599998,1.59E-02,3.03999996
1.59E-02,3.9599998,1.59E-02,3.03999996
1.60E-02,3.9599998,1.60E-02,3.03999996
1.60E-02,3.9599998,1.60E-02,3
1.60E-02,4,1.60E-02,3.03999996
1.60E-02,3.9599998,1.60E-02,3.03999996
1.60E-02,4,1.60E-02,3
1.61E-02,4,1.61E-02,3
1.61E-02,3.9599998,1.61E-02,3.03999996
1.61E-02,3.9599998,1.61E-02,3.03999996
1.61E-02,4,1.61E-02,3.03999996
1.61E-02,3.9599998,1.61E-02,3
1.62E-02,4.03999996,1.62E-02,3
1.62E-02,4,1.62E-02,3
1.62E-02,3.9599998,1.62E-02,3
1.62E-02,4,1.62E-02,2.96000004
1.62E-02,4.03999996,1.62E-02,3
1.63E-02,4,1.63E-02,3
1.63E-02,4.03999996,1.63E-02,2.96000004
1.63E-02,3.9599998,1.63E-02,2.91999984
1.63E-02,4.03999996,1.63E-02,2.91999984
1.63E-02,4.03999996,1.63E-02,2.91999984
1.64E-02,4.03999996,1.64E-02,2.91999984
1.64E-02,4,1.64E-02,2.91999984
1.64E-02,4.03999996,1.64E-02,2.91999984
1.64E-02,4.03999996,1.64E-02,2.87999988
1.64E-02,4.03999996,1.64E-02,2.87999988
1.65E-02,4.03999996,1.65E-02,2.87999988
1.65E-02,4.07999992,1.65E-02,2.83999991
1.65E-02,4.07999992,1.65E-02,2.83999991
1.65E-02,4.03999996,1.65E-02,2.87999988
1.65E-02,4.03999996,1.65E-02,2.83999991
1.66E-02,4.03999996,1.66E-02,2.87999988
1.66E-02,4.07999992,1.66E-02,2.79999995
1.66E-02,4.03999996,1.66E-02,2.83999991
1.66E-02,4.07999992,1.66E-02,2.79999995
1.66E-02,4.07999992,1.66E-02,2.83999991
1.67E-02,4.03999996,1.67E-02,2.83999991
1.67E-02,4.07999992,1.67E-02,2.79999995
1.67E-02,4.07999992,1.67E-02,2.79999995
1.67E-02,4.07999992,1.67E-02,2.79999995
1.67E-02,4.07999992,1.67E-02,2.75999999
1.68E-02,4.11999989,1.68E-02,2.75999999
1.68E-02,4.07999992,1.68E-02,2.75999999
1.68E-02,4.11999989,1.68E-02,2.75999999
1.68E-02,4.07999992,1.68E-02,2.72000003
1.68E-02,4.15999985,1.68E-02,2.72000003
1.69E-02,4.11999989,1.69E-02,2.75999999
1.69E-02,4.07999992,1.69E-02,2.72000003
1.69E-02,4.11999989,1.69E-02,2.72000003
1.69E-02,4.11999989,1.69E-02,2.6799998
1.69E-02,4.07999992,1.69E-02,2.72000003
1.70E-02,4.07999992,1.70E-02,2.72000003
1.70E-02,4.07999992,1.70E-02,2.75999999
1.70E-02,4.11999989,1.70E-02,2.72000003
1.70E-02,4.11999989,1.70E-02,2.6799998
1.70E-02,4.15999985,1.70E-02,2.6799998
1.71E-02,4.07999992,1.71E-02,2.72000003
1.71E-02,4.15999985,1.71E-02,2.72000003
1.71E-02,4.15999985,1.71E-02,2.6799998
1.71E-02,4.15999985,1.71E-02,2.6799998
1.71E-02,4.15999985,1.71E-02,2.6799998
1.72E-02,4.15999985,1.72E-02,2.72000003
1.72E-02,4.15999985,1.72E-02,2.72000003
1.72E-02,4.15999985,1.72E-02,2.6799998
1.72E-02,4.15999985,1.72E-02,2.6799998
1.72E-02,4.15999985,1.72E-02,2.72000003
1.73E-02,4.15999985,1.73E-02,2.6799998
1.73E-02,4.15999985,1.73E-02,2.6799998
1.73E-02,4.15999985,1.73E-02,2.72000003
1.73E-02,4.15999985,1.73E-02,2.72000003
1.73E-02,4.15999985,1.73E-02,2.75999999
1.74E-02,4.11999989,1.74E-02,2.75999999
1.74E-02,4.15999985,1.74E-02,2.75999999
1.74E-02,4.19999981,1.74E-02,2.72000003
1.74E-02,4.15999985,1.74E-02,2.75999999
1.74E-02,4.19999981,1.74E-02,2.75999999
1.75E-02,4.19999981,1.75E-02,2.75999999
1.75E-02,4.19999981,1.75E-02,2.79999995
1.75E-02,4.19999981,1.75E-02,2.79999995
1.75E-02,4.23999977,1.75E-02,2.75999999
1.75E-02,4.23999977,1.75E-02,2.79999995
1.76E-02,4.19999981,1.76E-02,2.83999991
1.76E-02,4.19999981,1.76E-02,2.83999991
1.76E-02,4.23999977,1.76E-02,2.79999995
1.76E-02,4.23999977,1.76E-02,2.79999995
1.76E-02,4.19999981,1.76E-02,2.87999988
1.77E-02,4.19999981,1.77E-02,2.87999988
1.77E-02,4.19999981,1.77E-02,2.91999984
1.77E-02,4.23999977,1.77E-02,2.91999984
1.77E-02,4.27999973,1.77E-02,2.91999984
1.77E-02,4.23999977,1.77E-02,2.91999984
1.78E-02,4.19999981,1.78E-02,2.96000004
1.78E-02,4.23999977,1.78E-02,2.96000004
1.78E-02,4.23999977,1.78E-02,3
1.78E-02,4.19999981,1.78E-02,3.03999996
1.78E-02,4.19999981,1.78E-02,3.03999996
1.79E-02,4.27999973,1.79E-02,3.03999996
1.79E-02,4.31999969,1.79E-02,3.03999996
1.79E-02,4.27999973,1.79E-02,3.07999992
1.79E-02,4.19999981,1.79E-02,3.15999985
1.79E-02,4.23999977,1.79E-02,3.11999989
1.80E-02,4.27999973,1.80E-02,3.15999985
1.80E-02,4.27999973,1.80E-02,3.15999985
1.80E-02,4.27999973,1.80E-02,3.19999981
1.80E-02,4.23999977,1.80E-02,3.24000001
1.80E-02,4.27999973,1.80E-02,3.24000001
1.81E-02,4.27999973,1.81E-02,3.27999997
1.81E-02,4.27999973,1.81E-02,3.27999997
1.81E-02,4.27999973,1.81E-02,3.3599999
1.81E-02,4.27999973,1.81E-02,3.31999993
1.81E-02,4.27999973,1.81E-02,3.39999986
1.82E-02,4.31999969,1.82E-02,3.3599999
1.82E-02,4.31999969,1.82E-02,3.39999986
1.82E-02,4.27999973,1.82E-02,3.43999982
1.82E-02,4.27999973,1.82E-02,3.48000002
1.82E-02,4.31999969,1.82E-02,3.48000002
1.83E-02,4.27999973,1.83E-02,3.51999998
1.83E-02,4.27999973,1.83E-02,3.51999998
1.83E-02,4.31999969,1.83E-02,3.55999994
1.83E-02,4.31999969,1.83E-02,3.55999994
1.83E-02,4.36000013,1.83E-02,3.5999999
1.84E-02,4.31999969,1.84E-02,3.63999987
1.84E-02,4.31999969,1.84E-02,3.63999987
1.84E-02,4.31999969,1.84E-02,3.72000003
1.84E-02,4.31999969,1.84E-02,3.72000003
1.84E-02,4.36000013,1.84E-02,3.72000003
1.85E-02,4.31999969,1.85E-02,3.75999999
1.85E-02,4.27999973,1.85E-02,3.75999999
1.85E-02,4.36000013,1.85E-02,3.83999991
1.85E-02,4.31999969,1.85E-02,3.83999991
1.85E-02,4.4000001,1.85E-02,3.83999991
1.86E-02,4.36000013,1.86E-02,3.87999988
1.86E-02,4.36000013,1.86E-02,3.91999984
1.86E-02,4.36000013,1.86E-02,3.9599998
1.86E-02,4.36000013,1.86E-02,3.9599998
1.86E-02,4.4000001,1.86E-02,4
1.87E-02,4.36000013,1.87E-02,4
1.87E-02,4.4000001,1.87E-02,4.03999996
1.87E-02,4.36000013,1.87E-02,4.07999992
1.87E-02,4.36000013,1.87E-02,4.07999992
1.87E-02,4.36000013,1.87E-02,4.07999992
1.88E-02,4.44000006,1.88E-02,4.07999992
1.88E-02,4.4000001,1.88E-02,4.11999989
1.88E-02,4.36000013,1.88E-02,4.19999981
1.88E-02,4.36000013,1.88E-02,4.15999985
1.88E-02,4.4000001,1.88E-02,4.19999981
1.89E-02,4.4000001,1.89E-02,4.19999981
1.89E-02,4.4000001,1.89E-02,4.19999981
1.89E-02,4.4000001,1.89E-02,4.23999977
1.89E-02,4.36000013,1.89E-02,4.27999973
1.89E-02,4.4000001,1.89E-02,4.23999977
1.90E-02,4.44000006,1.90E-02,4.27999973
1.90E-02,4.44000006,1.90E-02,4.23999977
1.90E-02,4.44000006,1.90E-02,4.31999969
1.90E-02,4.44000006,1.90E-02,4.31999969
1.90E-02,4.36000013,1.90E-02,4.31999969
1.91E-02,4.4000001,1.91E-02,4.31999969
1.91E-02,4.4000001,1.91E-02,4.36000013
1.91E-02,4.44000006,1.91E-02,4.36000013
1.91E-02,4.44000006,1.91E-02,4.36000013
1.91E-02,4.44000006,1.91E-02,4.36000013
1.92E-02,4.44000006,1.92E-02,4.36000013
1.92E-02,4.44000006,1.92E-02,4.4000001
1.92E-02,4.44000006,1.92E-02,4.4000001
1.92E-02,4.44000006,1.92E-02,4.4000001
1.92E-02,4.44000006,1.92E-02,4.4000001
1.93E-02,4.48000002,1.93E-02,4.4000001
1.93E-02,4.44000006,1.93E-02,4.44000006
1.93E-02,4.55999994,1.93E-02,4.44000006
1.93E-02,4.44000006,1.93E-02,4.44000006
1.93E-02,4.44000006,1.93E-02,4.44000006
1.94E-02,4.44000006,1.94E-02,4.44000006
1.94E-02,4.48000002,1.94E-02,4.4000001
1.94E-02,4.48000002,1.94E-02,4.4000001
1.94E-02,4.48000002,1.94E-02,4.44000006
1.94E-02,4.48000002,1.94E-02,4.44000006
1.95E-02,4.48000002,1.95E-02,4.44000006
1.95E-02,4.44000006,1.95E-02,4.44000006
1.95E-02,4.51999998,1.95E-02,4.4000001
1.95E-02,4.44000006,1.95E-02,4.4000001
1.95E-02,4.48000002,1.95E-02,4.44000006
1.96E-02,4.48000002,1.96E-02,4.4000001
1.96E-02,4.48000002,1.96E-02,4.4000001
1.96E-02,4.48000002,1.96E-02,4.4000001
1.96E-02,4.51999998,1.96E-02,4.36000013
1.96E-02,4.48000002,1.96E-02,4.36000013
1.97E-02,4.48000002,1.97E-02,4.4000001
1.97E-02,4.48000002,1.97E-02,4.36000013
1.97E-02,4.51999998,1.97E-02,4.36000013
1.97E-02,4.51999998,1.97E-02,4.31999969
1.97E-02,4.55999994,1.97E-02,4.31999969
1.98E-02,4.51999998,1.98E-02,4.36000013
1.98E-02,4.51999998,1.98E-02,4.36000013
1.98E-02,4.55999994,1.98E-02,4.27999973
1.98E-02,4.51999998,1.98E-02,4.27999973
1.98E-02,4.55999994,1.98E-02,4.31999969
1.99E-02,4.55999994,1.99E-02,4.27999973
1.99E-02,4.55999994,1.99E-02,4.23999977
1.99E-02,4.51999998,1.99E-02,4.27999973
1.99E-02,4.55999994,1.99E-02,4.23999977
1.99E-02,4.55999994,1.99E-02,4.19999981
2.00E-02,4.55999994,2.00E-02,4.23999977
2.00E-02,4.51999998,2.00E-02,4.23999977
2.00E-02,4.51999998,2.00E-02,4.19999981
2.00E-02,4.55999994,2.00E-02,4.19999981
2.00E-02,4.55999994,2.00E-02,4.19999981
2.01E-02,4.55999994,2.01E-02,4.19999981
2.01E-02,4.5999999,2.01E-02,4.11999989
2.01E-02,4.55999994,2.01E-02,4.15999985
2.01E-02,4.55999994,2.01E-02,4.11999989
2.01E-02,4.55999994,2.01E-02,4.11999989
2.02E-02,4.55999994,2.02E-02,4.11999989
2.02E-02,4.5999999,2.02E-02,4.07999992
2.02E-02,4.5999999,2.02E-02,4.07999992
2.02E-02,4.55999994,2.02E-02,4.07999992
2.02E-02,4.55999994,2.02E-02,4.07999992
2.03E-02,4.67999983,2.03E-02,4.11999989
2.03E-02,4.5999999,2.03E-02,4.07999992
2.03E-02,4.5999999,2.03E-02,4.03999996
2.03E-02,4.5999999,2.03E-02,4.03999996
2.03E-02,4.5999999,2.03E-02,4.03999996
2.04E-02,4.5999999,2.04E-02,4.03999996
2.04E-02,4.63999987,2.04E-02,4
2.04E-02,4.5999999,2.04E-02,4
2.04E-02,4.63999987,2.04E-02,4
2.04E-02,4.63999987,2.04E-02,4
2.05E-02,4.63999987,2.05E-02,3.9599998
2.05E-02,4.63999987,2.05E-02,4
2.05E-02,4.63999987,2.05E-02,4
2.05E-02,4.63999987,2.05E-02,3.9599998
2.05E-02,4.67999983,2.05E-02,3.91999984
2.06E-02,4.67999983,2.06E-02,3.9599998
2.06E-02,4.63999987,2.06E-02,3.9599998
2.06E-02,4.5999999,2.06E-02,3.9599998
2.06E-02,4.63999987,2.06E-02,3.9599998
2.06E-02,4.63999987,2.06E-02,3.9599998
2.07E-02,4.63999987,2.07E-02,3.9599998
2.07E-02,4.67999983,2.07E-02,3.91999984
2.07E-02,4.67999983,2.07E-02,3.91999984
2.07E-02,4.63999987,2.07E-02,3.91999984
2.07E-02,4.63999987,2.07E-02,3.9599998
2.08E-02,4.63999987,2.08E-02,3.9599998
2.08E-02,4.67999983,2.08E-02,3.9599998
2.08E-02,4.67999983,2.08E-02,3.9599998
2.08E-02,4.71999979,2.08E-02,3.91999984
2.08E-02,4.63999987,2.08E-02,3.9599998
2.09E-02,4.67999983,2.09E-02,3.9599998
2.09E-02,4.67999983,2.09E-02,3.9599998
2.09E-02,4.67999983,2.09E-02,3.9599998
2.09E-02,4.67999983,2.09E-02,3.9599998
2.09E-02,4.63999987,2.09E-02,3.9599998
2.10E-02,4.71999979,2.10E-02,4
2.10E-02,4.67999983,2.10E-02,4
2.10E-02,4.67999983,2.10E-02,4
2.10E-02,4.67999983,2.10E-02,4.03999996
2.10E-02,4.71999979,2.10E-02,4
2.11E-02,4.67999983,2.11E-02,4.03999996
2.11E-02,4.67999983,2.11E-02,4.07999992
2.11E-02,4.71999979,2.11E-02,4.07999992
2.11E-02,4.71999979,2.11E-02,4.07999992
2.11E-02,4.75999975,2.11E-02,4.03999996
2.12E-02,4.71999979,2.12E-02,4.07999992
2.12E-02,4.71999979,2.12E-02,4.11999989
2.12E-02,4.71999979,2.12E-02,4.11999989
2.12E-02,4.67999983,2.12E-02,4.15999985
2.12E-02,4.75999975,2.12E-02,4.15999985
2.13E-02,4.75999975,2.13E-02,4.15999985
2.13E-02,4.75999975,2.13E-02,4.15999985
2.13E-02,4.75999975,2.13E-02,4.23999977
2.13E-02,4.75999975,2.13E-02,4.23999977
2.13E-02,4.75999975,2.13E-02,4.23999977
2.14E-02,4.75999975,2.14E-02,4.27999973
2.14E-02,4.75999975,2.14E-02,4.27999973
